641008.2878558711,186443.6193693635
588503.861766127,143879.91207217093
608431.7504617096,146625.52494166358
632118.1956706066,173602.22212519628
617652.3112889249,147384.48886964898
604722.5860562058,159306.39916743935
609388.8533104812,152017.86272691676
613984.0992131125,158305.3190097465
634060.387809397,152245.12531032195
625129.0940573942,153808.57877306113
601299.773785453,144170.3188520179
630299.3589796233,175701.54195017627
623867.4835805845,185335.03175081027
639703.7220284636,161964.50280038666
597482.4374211553,159263.04739084688
636048.583577296,171895.2051642732
623174.9853407543,158226.2057666191
628020.9855600742,152433.94319406233
593941.1193338931,158777.48431048018
649315.3111377124,169290.9118953218
631010.085479483,171815.92194544853
645451.4232527261,183922.9811001575
646916.4658514342,171807.46798228406
645249.9190300243,173694.24468792626
621748.6982502303,181087.37240942643
636053.0735322146,164991.59057352832
623703.187668914,156294.11560895885
627687.5477353695,161273.94839162147
624497.689444599,167209.69435256088
622422.3908169324,146936.21810117835
639195.9255834296,167259.96348462475
614737.9130588339,155242.03146623803
614582.4962743716,156631.69570200407
614662.9863318449,156981.22899218465
602037.6190817865,159716.67513668782
626577.4212984946,171297.4558853106
614176.4890502475,171305.81431719527
649653.1709494712,169551.06360990144
632211.2836553351,157349.17669486243
637238.5863197567,160833.22935965174
613475.6382058689,151993.6230723332
633114.6057725573,160663.42273763515
586502.4630805285,148877.09678929677
605632.6790294278,161292.8091652622
628417.7184938231,147952.99628272073
601675.2481047717,149180.39998366998
594207.8048655604,147936.8493821188
623267.2073680459,166271.47656357632
624248.5320235952,141457.92879011875
644057.268541966,174282.29672387458
613891.417626989,146869.51098138382
622505.0521687181,157970.55517074175
595426.6723695999,158216.7678696698
598772.607948284,152534.42584795743
638128.8775597113,185943.36511205576
586443.8929702502,151948.9625881368
601652.94287194,145431.77985232533
640101.2385422535,158031.90349260013
642464.7760673309,172558.65379441966
624307.3029030251,141465.41516510706
634617.1678217378,170541.90347212844
644818.9349208403,169279.06214880108
612307.5182888145,174088.13307725175
639395.5946213147,163175.567560896
619334.9847343155,166233.20209221842
624872.9238320542,146731.15964931378
636532.1992654465,166938.09576710287
617819.1461025553,150418.39355887083
587804.8689292955,155097.9634479658
622466.731697811,181947.26232383604
625627.4451210562,159176.05412449085
640545.7211389972,157684.43623403643
613743.688950738,145123.47488229343
604630.9417562104,157764.06052960188
622763.8430638496,150758.2644365178
638198.7000347982,178282.9864456529
636294.6123091596,166066.1016453245
640934.5743345503,172337.81654601108
646093.4040603525,170311.28896605177
633017.3649533712,173147.03912576102
621195.6198545572,166087.4262011344
598315.8821205843,159395.84119639383
623191.7872792375,173080.44636234053
624122.0763859018,171089.18105251412
607955.5674229668,162319.25622976437
625781.3923705621,143912.3926486583
611193.5541273674,166705.75238453053
630560.9627000465,185458.13592220497
593063.4020103083,155709.94001414353
610923.3209844792,172441.90692980614
616749.7118881904,145471.2567493803
624712.4398539717,171742.80175166143
613994.9723379677,161035.5656446507
628733.0029742025,157933.43835012786
614212.4873179134,171227.79960590732
627225.3586688358,169519.20273554523
599399.7753350111,144953.3302615759
624246.5940740485,156246.2571585326
641627.6484402549,173617.79265040183
632382.0990670598,175250.8265730769
625137.1233142066,146504.45877749595
637720.161094852,167264.25096625192
636364.7677331145,171750.60968987722
584620.3238184071,152591.11276602783
612624.7311305482,144296.16716703065
635649.9545932778,170879.41389750646
620640.699053141,183899.5452279902
634648.0105416888,160362.6039438972
619673.1397588248,176033.43335738737
582087.1090235,148510.52326126746
620127.3209326455,171225.85205990932
591813.4444354521,156156.2261422221
596670.8554387075,155348.61326210102
631546.3201360928,170018.71646890874
596802.6505834189,148380.01564180997
640703.4276832553,182959.2112911261
624990.4760567663,142527.88824029433
629356.9188702093,177693.30452437256
624881.2770267593,142356.4857391039
614642.4530489178,169203.07058857445
638081.3417116795,155858.14431201326
643434.0878363946,164093.7314883873
619443.9689383706,168195.6960885102
597871.5105109869,160259.7103378488
622357.3014716263,145674.9474421861
634685.5415847767,157645.37545818894
593945.9054556591,159352.0930628754
603244.0263141611,147610.1302545973
633048.8911035641,158585.2542604733
620516.5159980385,169703.23028536333
635377.4962049236,155539.3197448989
614740.3746572548,153001.88908005212
611749.6572710662,159484.68509908105
623321.7860320074,186619.49647810595
636413.6696220074,151707.865098769
608034.3026787505,145576.10298693235
611270.5269647863,158499.8805314497
623366.4957272916,178622.1367645076
624329.7939323494,177068.9387236869
600798.5105184553,155840.73887315727
616558.6374520679,155494.79890529285
604166.6391645472,161059.58796149236
583960.1453323567,145498.60818865013
621450.1717251096,164438.4416903469
619139.2778762693,186148.7058761061
635814.0719059702,171893.63715803946
624155.7260824532,148359.86840348368
636186.4182669614,155883.09482499867
642954.8322911492,167082.4125125903
638451.7335075081,142234.7528782132
626133.6008573186,174306.73176200275
625813.1168051164,145195.79856801883
604830.3421218637,147662.78941561194
620726.4507220881,144587.8256765099
643859.0948583519,168266.63778885445
639371.6979448291,158418.2570014586
629999.8114226888,161843.0397114594
623583.7674970167,171483.64354693753
632709.3521361689,144480.82996129745
640150.5163013205,181626.35815863375
603478.2000105937,158271.58115717123
631376.572423708,183521.41050712127
587793.511128725,153789.62394825363
592474.1675742194,148532.4402094006
610136.8370878783,152463.2211070452
589537.1595900686,144166.2342439159
600455.947837582,151115.71274121306
581579.9841888953,148707.62010442888
630775.7152382153,177542.59803813967
645248.800014797,183761.41138697753
626087.4385411649,141327.25330422525
634137.7588677922,175823.0945256707
617736.1903379108,146962.69164485612
639113.9345117154,180157.09197790045
586196.6658621655,152998.5614269746
627475.9811522291,176196.33606988317
626877.9166334369,165232.28765596068
647888.6381252627,175710.49809242843
595208.3223581688,151994.4898476163
637514.0779346582,142252.0052109363
647478.1515644089,169094.2567368463
632968.9177256398,171489.12695168535
626485.6153870372,141379.51402351633
601529.2487062361,145797.13195465438
607043.5802057332,162225.8775932967
635881.4164694122,158475.81823035682
590477.5111299772,152541.31103082318
586568.5281592101,154258.11483192074
605136.5578117862,147757.38796316838
623242.4037221214,155862.93572269892
635700.213970831,159596.5297696588
589786.9327879,156506.18011765584
612670.3547623863,160299.1544829363
624021.6058502615,157128.64656987358
600617.05925559,150402.86241575118
647113.7918501579,168300.32509901174
631587.8928097448,173314.83946223027
593147.2566301252,154334.22797271502
624466.0107519898,154490.7576069069
623002.916983005,178952.4057672647
617910.5180666676,155072.9808805745
605602.7130235494,144951.21042003334
623633.9256143603,176574.83009657485
642882.0322650528,163221.62191484837
587257.4702724136,145816.7786802028
634066.102141998,142090.70871439812
637608.3055922103,163500.7117270139
623124.91340012,156218.90584919404
621999.169098739,158390.99531543622
616948.0098329659,154312.3129667348
623108.13772867,170184.03739671462
630967.9194913725,180015.84169851438
636886.2477377425,176730.66150514426
612894.3737270839,167638.32163079127
622436.8714119418,170942.07605947004
600683.034056786,148125.87119538587
628625.4889948757,152910.50658291634
637783.3612946805,167808.35463769172
616345.3661696014,145604.20465396935
643282.5847878522,164836.48438402615
625103.9706450035,180462.1558131484
611695.3347335177,172452.38917950445
633727.4281987714,146223.32953796102
581440.1548617255,147955.61500920865
592116.0899531677,154068.73318867674
622945.3864691225,163651.12165453564
637170.8698963142,142813.45747548906
632455.0459114837,154661.39091714408
630448.5715851353,165427.3479611411
646041.2918465672,171156.8701175455
634001.9126957151,171043.72478908827
629914.2589910624,172521.56656597322
630089.7816103263,169748.88670024584
607838.3869191073,158768.34084963787
608354.0183868961,161383.0307547966
621543.9474166789,153712.4483205007
589790.6533883702,150638.57049218344
632004.1018069896,167002.76988360146
593424.2840121505,148167.77322815012
633574.4152411808,167071.44524200546
624556.9483212819,155836.52423265975
626887.4916678538,164191.53596831617
620969.9860505498,166263.6826832141
623229.5800818783,161925.63066449607
586942.9223975338,146745.28105761533
609838.9229493309,162689.41953766174
590607.4094413132,153125.485267492
610637.2829190777,160332.1388042775
598457.9934656131,145086.51530191372
621790.3559833256,184522.1979129397
582837.7511803,147973.69115476948
617860.9047234745,155829.39773510268
638674.2822846584,168683.93769791874
629717.5978402041,156287.05079603547
633003.4840614079,160619.08576471213
638311.383977432,168797.80899670906
626644.5495143591,159851.0660020572
640747.5282702711,156349.1629506522
594161.8973737536,147870.2815680708
630545.5050974067,165774.88377834717
627997.0136113969,148429.56207615254
611503.9797330095,166721.1352710105
597434.3604374808,155688.9763616299
593107.69863814,151711.5892408849
613342.8353759153,168357.56826035955
634350.0944707311,156269.38851751084
627904.6317320968,161161.75414684636
615041.9436472205,157593.4186218357
633341.3020409232,184911.46168656932
641930.3094329827,165570.78487927798
636221.780960486,150548.59674129885
629294.5291492331,163513.21509107476
623111.2771034888,161257.84877453468
633866.7780914505,180212.59946573398
601214.3558009776,145002.7647948874
619993.7296194241,146836.98571587677
627191.8497691943,152780.3609442199
634299.5250686746,156960.40272273312
621422.7421346877,182758.71561441134
615982.7859874645,175865.02014216548
640760.8886686334,166345.69578255454
639087.3183545438,185781.41696325218
633378.5256189762,144876.46441426506
584449.5891465697,148280.0257426711
600960.325270882,147326.05520304796
601525.4213896749,152514.44137256095
598295.2538282577,146918.57831491058
621626.8501444189,178699.55246628835
624088.47756815,156048.01444270177
639296.7650926296,170623.78134217023
617138.5929223178,164180.78258001458
624729.9346483123,152601.06163017996
619940.8903170287,153168.87699091472
634509.8691894338,180534.70511353956
597150.9314107443,146100.7700717509
606598.2373507046,160093.602989915
633263.0425353352,171964.1568717787
649133.633524428,169741.96458732817
628280.4601174097,155684.96438993316
632019.8546866911,184707.52602710505
606348.6368932611,160092.08284527084
584898.7659707261,148502.36502500135
603228.7594977145,160296.07735488928
627724.9622009172,182337.5503208713
611935.6951825997,171227.85501460897
632981.5549307149,163401.15100388872
623626.0408567062,172622.00319521932
618473.419764955,149818.5920250769
629372.7793730679,178297.12454151633
630651.2058866047,164342.29293933522
609802.3718899565,143851.28463646313
597223.058078374,151832.15897575152
624221.8385124189,166353.8989593114
613746.2820848832,158061.28198711094
606721.7306086002,151097.06577277393
623530.7732726089,154976.64896492497
611706.5508710938,150637.6516562172
623723.938901197,185702.3702258831
638205.816189584,162175.71348030696
595667.6508718806,148336.29805602942
639430.544620172,157771.39452605022
624027.2918607851,174516.8048701058
611727.6065295328,169363.26879974917
613361.3328282905,163446.32176544657
625498.0670021765,143079.98314337156
606468.4758447097,148665.58465123796
624792.0177093347,179691.64592340565
617440.6622696125,150522.2296844785
625295.2235072679,165052.43769956534
608031.12891875,160103.03695942266
621620.5643310013,185564.19064853925
636585.6622366069,164193.83177837197
587456.7055787793,154410.46485538216
597245.8198667679,158566.26788440646
634252.480348807,163208.71956498065
636106.9190488239,159669.97601395365
614264.6635710123,169764.94223912025
629420.0250335307,156676.78660102564
603833.2212057934,158626.72618894183
625581.2582704966,144604.41342361923
629441.7006928087,171290.52011896277
627243.2647620963,169576.79420710923
629980.63473329,144183.02103796674
584688.5136252848,153289.67191708917
610987.0667992884,168624.66243244568
634898.0117649592,165026.151237018
623316.7445319885,177835.07327477404
632679.274262146,165876.62813011717
617119.3650220601,166519.9412756546
625426.2015646342,170279.91794673912
617355.4924842031,167207.3803635077
620768.5336118423,158335.89081833768
602221.631297269,147986.79558293385
609938.6391251023,167120.98567465832
620890.078467901,182195.70564158837
600364.5724460839,149281.28533921338
582266.3492760729,148956.5301605786
613812.2358324493,152284.27295947785
612802.3245516802,175102.25136792663
623754.943279538,184045.6061083817
632618.4318058512,173308.46023295887
614617.0676300885,154598.47159775358
620392.256208046,186697.6078963522
648045.8412861477,171416.57369647367
609786.5795030424,146454.63118757564
643087.7487513463,169609.38636899495
632601.3595367585,142698.60365091678
611246.602524986,161598.25578460377
636436.2377219003,186376.8478626121
618033.5941666776,145235.51683628833
632881.1059188382,160735.12731738755
584482.7594018959,149726.79450402455
648742.6924314006,169586.76599809428
614257.4347383415,160220.56251156778
636557.5093664771,158544.14941905235
598175.7107510257,159428.08723388874
603480.2326687247,155143.5980602825
636325.3787274458,151729.7773665366
638198.2496778076,179214.46088429107
612373.611772791,168511.9976920904
597855.2997430086,157339.35006039863
634126.6347562462,184497.23923872155
600774.8729759492,153130.26715498825
628397.3345390817,147305.4190325486
624244.9369370032,157441.50840519744
613564.9244626377,156548.3797301852
618946.7908734888,178347.80146527686
621292.4377438131,156329.76067695813
633960.8043149231,142890.21567653673
616627.2934381007,157674.8566996742
611391.5337839501,165450.07525040154
591975.014038115,150322.28098878782
630379.5249979898,152214.33658189897
638512.621037855,157667.27505184582
637569.6278344688,175000.91016748402
616647.2878898939,166580.19054190684
631521.1868903574,178828.07489657745
636646.2329596669,170329.55474488868
625586.3815067672,158208.3858560097
622717.3253202295,147039.96046270733
596785.5056748833,149740.97359974403
636248.7771269558,151691.2982120712
637584.8496900961,155425.68922297508
593129.0421030174,145021.09621492884
631680.4168609888,174679.11836865614
635430.4302115107,151343.77886987422
609423.5785626246,143883.99221341932
598711.1867697774,146505.15622184964
642412.9047400081,162145.0355256912
634550.9844606854,171164.52740432398
642308.10462917,161620.28998587606
599310.8136312842,149607.75558391944
603959.5810423195,158289.68959225857
632068.7981483315,180031.2758598877
639745.2096153059,142187.80202587097
583732.2677814475,152041.06248552646
631080.8213010039,164603.38329047634
621916.2159513715,150821.2575048008
597283.0283817212,152374.5993972734
636146.8706214912,163612.29094633253
619671.8529984506,179659.22367140825
611928.2425504929,159263.3179222312
645146.8186620433,183772.48589327012
618575.6755736527,167880.8094522697
616234.3319592127,158048.9999947425
623903.4085336486,145183.00313948296
630061.8100247894,175627.54528195926
647310.847105253,170157.54043788015
641307.1992291803,169486.18390791758
622829.0544557889,164812.00546524813
643572.3533413894,164822.74560657085
622892.4436806452,179585.44447942614
604209.2299930357,161097.56921373465
646513.6225223911,172734.09445130144
631222.2579747105,151627.93557418758
630681.5498735165,176956.26190611222
626533.7325736199,174886.18115529203
632363.5808048177,166714.6788718485
624631.5218171162,157398.9940786064
624923.0065462872,147145.89946841265
611401.6185270211,166884.46854473875
639395.6564567374,169164.8697707095
645143.6602817543,178407.69848192972
646735.568678332,178462.77197218116
600089.8321838501,159245.82313868369
619166.8552790543,167789.83371757763
623951.558137752,147757.38622959444
623649.8636967734,182179.4423872823
625174.334720361,179778.9428156671
611122.9337535814,165235.23484768945
644325.0049862463,176917.04489296093
587146.857936669,147059.15762768226
633038.3556679507,170660.76090774746
647991.3073037609,176286.12288791419
620122.048619352,173869.63492484784
639481.4157553467,179522.50829619734
620353.5438142522,166477.36738502115
613421.0161541938,173537.87668758986
608576.6927629891,156107.64077344484
617481.8929353714,151700.5189326869
618514.9513082986,149953.60227619373
608262.4376693307,160482.49290017755
612205.0445389604,171691.63980923707
639832.5232579632,170679.9895459941
617753.645823327,154086.0028857728
619617.1113502673,155161.44409758097
643427.4242432904,162986.6773094912
628464.385719987,172301.8902379045
587724.3092453605,146623.0032773671
615417.2974792696,160557.08274366718
626717.2061758233,179235.29340197617
605153.7625090438,151295.5450080693
610222.9876628636,144803.65548009102
639789.2610873814,177792.90051781258
622801.0319013646,150070.9188944629
630100.1888613413,165543.06705367033
622311.4809831885,178533.8182667421
645173.4274584111,172943.78685600514
595316.0899518155,151058.15557066916
635018.9103752173,142979.0582589438
632778.0764189239,172862.2214969481
629037.1987804946,171507.76804846965
628714.1165344701,183645.86808287512
607645.105107853,148178.2102072012
645038.8617665457,169850.29658471828
619852.0132455374,153236.64127186482
621190.989276382,167611.588765028
620829.8140774542,184935.7411828638
630316.4566030505,176205.43653850208
633935.6269154273,145638.7339073569
638274.8841798827,142102.42761619273
602658.2747565194,148865.91503094358
621837.9774527318,161900.04215381134
615859.7246131081,159613.3506428639
626672.8228488301,162681.70232104865
618895.7369283412,152485.1627954813
622998.445887653,177965.29165899171
621322.3341222295,177372.89264526847
586607.4121091818,152557.58263726512
628939.264957355,141650.3217767055
634422.4742105461,172962.3388641541
597356.818824244,151594.89812424209
612188.6218358274,161287.86336202137
619579.5682477336,176126.7389323596
587974.6289031985,148480.15204291674
614517.1873474544,159086.94820991348
621527.4922328218,145948.22374016195
626809.69865837,145027.96578899396
624732.8852945092,177613.27952346674
632954.1174809526,155991.31805419183
641864.4049441519,175808.83857391123
647505.4925548265,180426.99093808315
621507.9889212586,160805.37302872847
643812.1412912246,165506.34061463142
627817.8738982164,141798.67463331454
623240.4008972797,183362.7156878315
628364.8392650225,165495.54994607676
637759.9426815874,170663.15171622208
606879.3703198917,160265.07290456953
618154.832370341,163023.15966798962
644231.0061997863,177258.75598829798
623842.4440729361,149784.98927212582
627095.5225679728,163844.8304574517
642292.805563132,164210.09248045817
588543.4257871513,155754.58370837642
626002.6816882394,143327.04729719047
633464.4625645042,171093.8318480634
613921.4383545273,147371.18466138662
648177.6538461042,176356.69600513048
630643.4863376026,156043.55798323682
625884.5799560915,168385.27975825052
637074.4291338655,178191.20033907756
609527.6209635523,167235.84450429693
624638.7772386578,154438.39044277938
629094.5164333937,168131.12535647047
622269.4086649921,179149.31128000378
627594.6248613121,163938.07410067195
630500.2909949532,170355.24742962123
643084.4571901392,175808.19000012716
631957.4921434671,185564.60927110046
632367.3303944911,161970.31733003957
640264.4025188582,177087.12851844612
599946.7731531234,149522.25762866042
586903.6019748418,147960.82653271963
604275.3934755075,152383.12317729255
628901.9676658188,164760.41058873181
597033.4303618318,148968.0507512764
623915.010551234,169899.99617346653
607873.1702780563,159698.91956547555
587145.3834190323,143751.84874961336
645769.016305137,179956.2709642205
612290.1972823784,161198.82484154066
615565.7162867715,160606.43232361408
635775.3975397189,172276.83389362926
594725.9599797473,156302.7357678425
597890.4504027303,159724.34807804244
623851.6790841141,157109.50364944935
600259.3733999212,148607.02881851536
628509.6548054593,178402.7431401302
616264.1199042576,171510.81502070808
641662.0008487124,175917.25281389273
598551.9637347435,146868.07148647282
615065.0238426813,173885.1758102364
621496.744851917,146910.7151466395
584032.9979059602,149004.3906913137
621989.2516971172,144121.22046285748
600236.586192999,148810.1290959724
628750.0158969086,164004.35779585326
593297.3534800838,153133.94577210388
611917.4422011032,158312.15131543152
634684.8381514486,164329.3680460422
614489.8848408733,151448.8727093243
603651.2101707928,159800.76995665877
620673.7754533058,148010.39094662145
603645.5673947225,159940.15885482242
640300.643415952,184517.97017624372
599877.8144155277,148854.03055674577
617743.3351077344,147353.5062331522
644405.6114144156,178280.97738919256
612313.7820637105,174233.93969206105
631899.6795321478,173758.48187170137
601350.1290610861,160691.6090635101
611519.3678479452,163466.4728470952
619091.2335698567,185492.2257030298
612113.6328577842,162613.9637761953
637321.275216003,161059.7233794668
640946.6155327561,174996.26982346366
619214.1790082945,164933.35833200897
606382.8717788416,153592.58338560947
622866.2858582687,177784.1932027894
606753.3576795937,153984.72055165353
647133.4876734184,172831.74891027086
605163.2980292041,151354.17744428196
587560.9172794258,148086.44451555324
614503.229829292,155818.30813581985
616030.3946152241,164022.61552945472
